gene	species
GUT_GENOME005216_01763	102454
GUT_GENOME005216_02047	102454
GUT_GENOME005375_01224	102454
GUT_GENOME005879_00234	102454
GUT_GENOME005879_00496	102454
GUT_GENOME005879_00613	102454
GUT_GENOME005879_01119	102454
GUT_GENOME005879_01336	102454
GUT_GENOME005879_01608	102454
GUT_GENOME006147_00333	102454
GUT_GENOME006147_01222	102454
GUT_GENOME006147_01284	102454
GUT_GENOME006147_01974	102454
GUT_GENOME006147_02036	102454
GUT_GENOME006280_00205	102454
GUT_GENOME006280_01091	102454
GUT_GENOME006280_01810	102454
GUT_GENOME006404_00511	102454
GUT_GENOME006404_01473	102454
GUT_GENOME006818_00261	102454
GUT_GENOME006818_01553	102454
GUT_GENOME006818_02162	102454
GUT_GENOME006818_02312	102454
GUT_GENOME006885_01077	102454
GUT_GENOME007222_00313	102454
GUT_GENOME007222_01248	102454
GUT_GENOME007765_02379	102454
GUT_GENOME007771_01233	102454
GUT_GENOME007771_01967	102454
GUT_GENOME008035_00442	102454
GUT_GENOME008035_00729	102454
GUT_GENOME008035_00738	102454
GUT_GENOME009218_01041	102454
GUT_GENOME016375_00694	102454
GUT_GENOME018436_00366	102454
GUT_GENOME018436_00615	102454
GUT_GENOME018436_01653	102454
GUT_GENOME019379_00170	102454
GUT_GENOME019379_01807	102454
GUT_GENOME019379_02028	102454
GUT_GENOME019549_02224	102454
GUT_GENOME019679_02111	102454
GUT_GENOME020047_00153	102454
GUT_GENOME020625_01336	102454
GUT_GENOME020721_02224	102454
GUT_GENOME020908_00863	102454
GUT_GENOME021354_01646	102454
GUT_GENOME021354_01680	102454
GUT_GENOME021445_00803	102454
GUT_GENOME022461_01034	102454
GUT_GENOME022461_02240	102454
GUT_GENOME022648_00060	102454
GUT_GENOME023031_00311	102454
GUT_GENOME023031_00397	102454
GUT_GENOME023031_00520	102454
GUT_GENOME023031_01071	102454
GUT_GENOME023031_01423	102454
GUT_GENOME023169_01810	102454
GUT_GENOME023953_00767	102454
GUT_GENOME024477_00700	102454
GUT_GENOME024477_00729	102454
GUT_GENOME025100_01603	102454
GUT_GENOME025100_01971	102454
GUT_GENOME026091_00114	102454
GUT_GENOME026091_00866	102454
GUT_GENOME026154_01150	102454
GUT_GENOME026154_02249	102454
GUT_GENOME026922_01303	102454
GUT_GENOME028417_00085	102454
GUT_GENOME028417_00231	102454
GUT_GENOME028417_00390	102454
GUT_GENOME028417_00400	102454
GUT_GENOME028417_00580	102454
GUT_GENOME028417_00742	102454
GUT_GENOME028417_01155	102454
GUT_GENOME028421_00697	102454
GUT_GENOME028421_01452	102454
GUT_GENOME028421_01673	102454
GUT_GENOME028421_01731	102454
GUT_GENOME028706_00980	102454
GUT_GENOME029093_00835	102454
GUT_GENOME029093_01146	102454
GUT_GENOME029111_00508	102454
GUT_GENOME029111_01387	102454
GUT_GENOME029155_02072	102454
GUT_GENOME029155_02262	102454
GUT_GENOME029155_02332	102454
GUT_GENOME029249_01193	102454
GUT_GENOME029617_00804	102454
GUT_GENOME029617_01015	102454
GUT_GENOME029617_01020	102454
GUT_GENOME029617_01651	102454
GUT_GENOME030422_00296	102454
GUT_GENOME030422_00895	102454
GUT_GENOME030422_01132	102454
GUT_GENOME030496_00407	102454
GUT_GENOME030496_01544	102454
GUT_GENOME030731_00852	102454
GUT_GENOME030731_02019	102454
GUT_GENOME031179_02025	102454
GUT_GENOME031243_00985	102454
GUT_GENOME031324_01975	102454
GUT_GENOME032568_00465	102454
GUT_GENOME033452_02034	102454
GUT_GENOME033677_00458	102454
GUT_GENOME033677_00789	102454
GUT_GENOME033677_02006	102454
GUT_GENOME033677_02073	102454
GUT_GENOME033919_01348	102454
GUT_GENOME033919_01488	102454
GUT_GENOME034909_01346	102454
GUT_GENOME034909_01891	102454
GUT_GENOME035254_01186	102454
GUT_GENOME035254_01491	102454
GUT_GENOME035424_02326	102454
GUT_GENOME036096_00227	102454
GUT_GENOME036096_01028	102454
GUT_GENOME037346_00656	102454
GUT_GENOME037346_00674	102454
GUT_GENOME037346_00753	102454
GUT_GENOME037383_02002	102454
GUT_GENOME037773_01590	102454
GUT_GENOME038088_01233	102454
GUT_GENOME038088_01349	102454
GUT_GENOME038088_01637	102454
GUT_GENOME038612_00440	102454
GUT_GENOME038612_00480	102454
GUT_GENOME038612_01592	102454
GUT_GENOME038612_01726	102454
GUT_GENOME038641_00048	102454
GUT_GENOME038641_00854	102454
GUT_GENOME038641_01703	102454
GUT_GENOME038641_01946	102454
GUT_GENOME038653_01135	102454
GUT_GENOME038653_01860	102454
GUT_GENOME038927_02037	102454
GUT_GENOME038947_02011	102454
GUT_GENOME039174_01617	102454
GUT_GENOME039181_00346	102454
GUT_GENOME039181_00726	102454
GUT_GENOME039190_00367	102454
GUT_GENOME039190_01585	102454
GUT_GENOME039204_00298	102454
GUT_GENOME039204_00531	102454
GUT_GENOME039986_01962	102454
GUT_GENOME040080_00195	102454
GUT_GENOME040080_01202	102454
GUT_GENOME040088_00179	102454
GUT_GENOME040088_00852	102454
GUT_GENOME040094_00783	102454
GUT_GENOME040094_00876	102454
GUT_GENOME040094_01172	102454
GUT_GENOME040094_01258	102454
GUT_GENOME040094_01473	102454
GUT_GENOME040102_00487	102454
GUT_GENOME040102_01204	102454
GUT_GENOME040680_00096	102454
GUT_GENOME040680_01103	102454
GUT_GENOME040680_01224	102454
GUT_GENOME040680_01438	102454
GUT_GENOME040680_02142	102454
GUT_GENOME040687_00283	102454
GUT_GENOME040687_01346	102454
GUT_GENOME040687_01398	102454
GUT_GENOME040697_00178	102454
GUT_GENOME040705_00366	102454
GUT_GENOME040705_01310	102454
GUT_GENOME040705_01596	102454
GUT_GENOME040743_00215	102454
GUT_GENOME040743_00469	102454
GUT_GENOME040743_01472	102454
GUT_GENOME040743_01584	102454
GUT_GENOME040755_01517	102454
GUT_GENOME041040_00558	102454
GUT_GENOME041040_00719	102454
GUT_GENOME041040_00892	102454
GUT_GENOME041040_01408	102454
GUT_GENOME041042_00389	102454
GUT_GENOME041042_00949	102454
GUT_GENOME041055_00190	102454
GUT_GENOME041055_00299	102454
GUT_GENOME041055_00461	102454
GUT_GENOME041055_00767	102454
GUT_GENOME041068_00154	102454
GUT_GENOME041068_00260	102454
GUT_GENOME041068_01130	102454
GUT_GENOME041191_00205	102454
GUT_GENOME041191_01801	102454
GUT_GENOME041191_02021	102454
GUT_GENOME041191_02086	102454
GUT_GENOME041191_02138	102454
GUT_GENOME041201_01376	102454
GUT_GENOME041206_00489	102454
GUT_GENOME041206_00603	102454
GUT_GENOME041206_01773	102454
GUT_GENOME041206_01953	102454
GUT_GENOME041408_00384	102454
GUT_GENOME041408_00564	102454
GUT_GENOME041408_00794	102454
GUT_GENOME041408_00910	102454
GUT_GENOME041604_01955	102454
GUT_GENOME041793_02139	102454
GUT_GENOME041795_01160	102454
GUT_GENOME041795_01840	102454
GUT_GENOME041795_02172	102454
GUT_GENOME041806_00146	102454
GUT_GENOME041806_00515	102454
GUT_GENOME041865_00264	102454
GUT_GENOME041865_00901	102454
GUT_GENOME041865_01004	102454
GUT_GENOME041865_01114	102454
GUT_GENOME041865_01352	102454
GUT_GENOME041871_00018	102454
GUT_GENOME041871_00139	102454
GUT_GENOME041871_00225	102454
GUT_GENOME041871_00780	102454
GUT_GENOME041871_01003	102454
GUT_GENOME041871_01064	102454
GUT_GENOME041882_00626	102454
GUT_GENOME041882_00647	102454
GUT_GENOME041886_00095	102454
GUT_GENOME041886_00307	102454
GUT_GENOME041886_00919	102454
GUT_GENOME041886_00941	102454
GUT_GENOME042112_00125	102454
GUT_GENOME042112_00229	102454
GUT_GENOME042112_01096	102454
GUT_GENOME042161_00453	102454
GUT_GENOME042161_01325	102454
GUT_GENOME042247_01202	102454
GUT_GENOME042343_00555	102454
GUT_GENOME042407_01496	102454
GUT_GENOME042407_01884	102454
GUT_GENOME042407_02274	102454
GUT_GENOME042432_00314	102454
GUT_GENOME042432_00443	102454
GUT_GENOME042432_00701	102454
GUT_GENOME042432_01391	102454
GUT_GENOME042432_01577	102454
GUT_GENOME042488_01335	102454
GUT_GENOME042558_01024	102454
GUT_GENOME042558_01111	102454
GUT_GENOME042600_00212	102454
GUT_GENOME042600_01554	102454
GUT_GENOME042600_01777	102454
GUT_GENOME042600_01891	102454
GUT_GENOME042600_02139	102454
GUT_GENOME042813_01575	102454
GUT_GENOME042882_00669	102454
GUT_GENOME042882_00719	102454
GUT_GENOME042882_00860	102454
GUT_GENOME042917_00229	102454
GUT_GENOME042917_00557	102454
GUT_GENOME042917_00619	102454
GUT_GENOME042917_01389	102454
GUT_GENOME042917_01489	102454
GUT_GENOME042917_01565	102454
GUT_GENOME042934_00114	102454
GUT_GENOME042934_00841	102454
GUT_GENOME042934_01958	102454
GUT_GENOME043072_00501	102454
GUT_GENOME043830_01228	102454
GUT_GENOME044568_01659	102454
GUT_GENOME044568_02349	102454
GUT_GENOME046717_01391	102454
GUT_GENOME047722_00208	102454
GUT_GENOME047722_00949	102454
GUT_GENOME047722_01236	102454
GUT_GENOME047722_01895	102454
GUT_GENOME047722_02053	102454
GUT_GENOME047732_00582	102454
GUT_GENOME047732_00799	102454
GUT_GENOME047732_00982	102454
GUT_GENOME047732_01934	102454
GUT_GENOME047732_01984	102454
GUT_GENOME047732_02050	102454
GUT_GENOME047742_00717	102454
GUT_GENOME047742_01245	102454
GUT_GENOME047769_00089	102454
GUT_GENOME047769_00683	102454
GUT_GENOME047858_01968	102454
GUT_GENOME047858_01977	102454
GUT_GENOME048148_00675	102454
GUT_GENOME048195_00536	102454
GUT_GENOME048195_01895	102454
GUT_GENOME048221_01739	102454
GUT_GENOME048221_01866	102454
GUT_GENOME048221_01910	102454
GUT_GENOME048221_02169	102454
GUT_GENOME048282_02201	102454
GUT_GENOME048542_00533	102454
GUT_GENOME048542_00788	102454
GUT_GENOME048542_01602	102454
GUT_GENOME048542_02123	102454
GUT_GENOME048561_01637	102454
GUT_GENOME048568_00811	102454
GUT_GENOME048580_00980	102454
GUT_GENOME048580_02010	102454
GUT_GENOME048580_02098	102454
GUT_GENOME048678_02339	102454
GUT_GENOME049011_00143	102454
GUT_GENOME049011_00167	102454
GUT_GENOME049011_00247	102454
GUT_GENOME049011_01160	102454
GUT_GENOME049011_01214	102454
GUT_GENOME049031_01376	102454
GUT_GENOME049035_00341	102454
GUT_GENOME049035_01210	102454
GUT_GENOME049035_01253	102454
GUT_GENOME049035_01535	102454
GUT_GENOME049035_01692	102454
GUT_GENOME049049_00534	102454
GUT_GENOME049049_00940	102454
GUT_GENOME049049_01445	102454
GUT_GENOME049049_01755	102454
GUT_GENOME049371_02304	102454
GUT_GENOME049707_01620	102454
GUT_GENOME049753_00176	102454
GUT_GENOME050107_02009	102454
GUT_GENOME050517_00966	102454
GUT_GENOME051017_01314	102454
GUT_GENOME051115_00584	102454
GUT_GENOME051410_00369	102454
GUT_GENOME051419_00200	102454
GUT_GENOME051524_00543	102454
GUT_GENOME051524_00869	102454
GUT_GENOME052433_00148	102454
GUT_GENOME052637_00181	102454
GUT_GENOME052637_01243	102454
GUT_GENOME052637_01486	102454
GUT_GENOME052637_01502	102454
GUT_GENOME053270_01105	102454
GUT_GENOME053270_01285	102454
GUT_GENOME053270_01504	102454
GUT_GENOME053308_00472	102454
GUT_GENOME053308_00696	102454
GUT_GENOME053421_00427	102454
GUT_GENOME053421_00507	102454
GUT_GENOME053421_01189	102454
GUT_GENOME053421_01425	102454
GUT_GENOME053421_02179	102454
GUT_GENOME053506_00185	102454
GUT_GENOME053506_01610	102454
GUT_GENOME054034_00239	102454
GUT_GENOME054034_01327	102454
GUT_GENOME054034_01459	102454
GUT_GENOME054080_00608	102454
GUT_GENOME054080_00632	102454
GUT_GENOME054080_01309	102454
GUT_GENOME054080_01313	102454
GUT_GENOME054080_01941	102454
GUT_GENOME054686_02096	102454
GUT_GENOME054686_02209	102454
GUT_GENOME054739_00040	102454
GUT_GENOME054739_00346	102454
GUT_GENOME054739_01684	102454
GUT_GENOME055223_00868	102454
GUT_GENOME055223_01199	102454
GUT_GENOME055223_01765	102454
GUT_GENOME055448_01022	102454
GUT_GENOME055448_01381	102454
GUT_GENOME055448_01555	102454
GUT_GENOME055541_01964	102454
GUT_GENOME055564_00049	102454
GUT_GENOME055564_00417	102454
GUT_GENOME055564_00944	102454
GUT_GENOME055564_01102	102454
GUT_GENOME055837_00310	102454
GUT_GENOME055837_00616	102454
GUT_GENOME055837_00829	102454
GUT_GENOME056229_01806	102454
GUT_GENOME056293_01185	102454
GUT_GENOME056514_01746	102454
GUT_GENOME056549_00999	102454
GUT_GENOME056549_01138	102454
GUT_GENOME056549_01219	102454
GUT_GENOME056549_01339	102454
GUT_GENOME056549_01644	102454
GUT_GENOME056549_01838	102454
GUT_GENOME056549_01888	102454
GUT_GENOME056586_01429	102454
GUT_GENOME056688_00894	102454
GUT_GENOME056768_00483	102454
GUT_GENOME056768_00636	102454
GUT_GENOME056768_01269	102454
GUT_GENOME056768_01928	102454
GUT_GENOME056827_00453	102454
GUT_GENOME056964_00639	102454
GUT_GENOME056964_02129	102454
GUT_GENOME057990_00435	102454
GUT_GENOME057990_00698	102454
GUT_GENOME057990_01614	102454
GUT_GENOME058993_02438	102454
GUT_GENOME059534_01338	102454
GUT_GENOME059534_01871	102454
GUT_GENOME059790_00273	102454
GUT_GENOME059790_01086	102454
GUT_GENOME059913_01360	102454
GUT_GENOME059976_00514	102454
GUT_GENOME060077_01015	102454
GUT_GENOME060077_01630	102454
GUT_GENOME060699_01691	102454
GUT_GENOME061936_00839	102454
GUT_GENOME061936_01727	102454
GUT_GENOME062015_00425	102454
GUT_GENOME062515_00056	102454
GUT_GENOME062515_01756	102454
GUT_GENOME062571_01195	102454
GUT_GENOME062571_01246	102454
GUT_GENOME062571_01253	102454
GUT_GENOME062571_01969	102454
GUT_GENOME062879_00699	102454
GUT_GENOME062879_01642	102454
GUT_GENOME062879_02071	102454
GUT_GENOME064367_00984	102454
GUT_GENOME064609_00220	102454
GUT_GENOME064628_01626	102454
GUT_GENOME064719_00619	102454
GUT_GENOME064719_01739	102454
GUT_GENOME064842_02006	102454
GUT_GENOME065134_00327	102454
GUT_GENOME065263_00491	102454
GUT_GENOME065263_01596	102454
GUT_GENOME065263_01632	102454
GUT_GENOME065393_00795	102454
GUT_GENOME065548_00468	102454
GUT_GENOME065548_01782	102454
GUT_GENOME065548_02143	102454
GUT_GENOME065839_02213	102454
GUT_GENOME066242_00760	102454
GUT_GENOME066396_01437	102454
GUT_GENOME066533_00225	102454
GUT_GENOME066796_01665	102454
GUT_GENOME067138_01513	102454
GUT_GENOME067542_01337	102454
GUT_GENOME067607_01788	102454
GUT_GENOME067607_02335	102454
GUT_GENOME067794_00451	102454
GUT_GENOME067794_01763	102454
GUT_GENOME067823_01656	102454
GUT_GENOME067823_02107	102454
GUT_GENOME068144_02001	102454
GUT_GENOME070649_00101	102454
GUT_GENOME071347_01877	102454
GUT_GENOME071396_00138	102454
GUT_GENOME072445_02271	102454
GUT_GENOME072537_00355	102454
GUT_GENOME072537_02161	102454
GUT_GENOME072657_00687	102454
GUT_GENOME075071_01245	102454
GUT_GENOME075071_01536	102454
GUT_GENOME075957_01148	102454
GUT_GENOME076047_01410	102454
GUT_GENOME076047_01549	102454
GUT_GENOME076893_01459	102454
GUT_GENOME076893_02025	102454
GUT_GENOME076970_00256	102454
GUT_GENOME077523_01546	102454
GUT_GENOME078423_00026	102454
GUT_GENOME079522_00059	102454
GUT_GENOME079522_00693	102454
GUT_GENOME079522_01628	102454
GUT_GENOME080799_00458	102454
GUT_GENOME081933_01227	102454
GUT_GENOME084119_00031	102454
GUT_GENOME084806_00785	102454
GUT_GENOME086157_01035	102454
GUT_GENOME087085_01820	102454
GUT_GENOME087819_00945	102454
GUT_GENOME088407_01351	102454
GUT_GENOME089021_00604	102454
GUT_GENOME089436_00993	102454
GUT_GENOME089998_00428	102454
GUT_GENOME090147_01094	102454
GUT_GENOME090230_02105	102454
GUT_GENOME091456_00133	102454
GUT_GENOME091456_00994	102454
GUT_GENOME091456_01005	102454
GUT_GENOME091456_01383	102454
GUT_GENOME091456_01588	102454
GUT_GENOME091769_02019	102454
GUT_GENOME091826_01664	102454
GUT_GENOME092401_01041	102454
GUT_GENOME092509_00858	102454
GUT_GENOME092509_01997	102454
GUT_GENOME092547_01365	102454
GUT_GENOME093075_01054	102454
GUT_GENOME093170_01987	102454
GUT_GENOME093425_00849	102454
GUT_GENOME093459_00935	102454
GUT_GENOME093459_01597	102454
GUT_GENOME094194_00339	102454
GUT_GENOME094194_01682	102454
GUT_GENOME094199_00834	102454
GUT_GENOME094199_01325	102454
GUT_GENOME094576_00771	102454
GUT_GENOME094576_01019	102454
GUT_GENOME097484_00310	102454
GUT_GENOME097484_01193	102454
GUT_GENOME097528_00158	102454
GUT_GENOME097528_00382	102454
GUT_GENOME097528_00751	102454
GUT_GENOME097549_00525	102454
GUT_GENOME097549_01360	102454
GUT_GENOME097549_01460	102454
GUT_GENOME097549_01692	102454
GUT_GENOME097559_00696	102454
GUT_GENOME097572_01354	102454
GUT_GENOME097638_00639	102454
GUT_GENOME097638_01788	102454
GUT_GENOME097638_02014	102454
GUT_GENOME097645_00688	102454
GUT_GENOME097645_01467	102454
GUT_GENOME097651_00468	102454
GUT_GENOME097658_00113	102454
GUT_GENOME099226_01903	102454
GUT_GENOME100317_00171	102454
GUT_GENOME100966_01715	102454
GUT_GENOME101184_01488	102454
GUT_GENOME101309_00312	102454
GUT_GENOME101309_00630	102454
GUT_GENOME101692_00037	102454
GUT_GENOME101977_00070	102454
GUT_GENOME102137_01380	102454
GUT_GENOME102214_00846	102454
GUT_GENOME103175_00578	102454
GUT_GENOME103175_00721	102454
GUT_GENOME103319_01265	102454
GUT_GENOME103381_01437	102454
GUT_GENOME103381_01499	102454
GUT_GENOME103381_01642	102454
GUT_GENOME103381_01992	102454
GUT_GENOME103381_01999	102454
GUT_GENOME103381_02097	102454
GUT_GENOME103488_00300	102454
GUT_GENOME103488_00418	102454
GUT_GENOME103488_00419	102454
GUT_GENOME103488_00690	102454
GUT_GENOME103488_00770	102454
GUT_GENOME103488_00840	102454
GUT_GENOME103488_01055	102454
GUT_GENOME103488_01149	102454
GUT_GENOME103488_01969	102454
GUT_GENOME103639_00472	102454
GUT_GENOME103639_00714	102454
GUT_GENOME103639_00768	102454
GUT_GENOME103639_01192	102454
GUT_GENOME103639_01703	102454
GUT_GENOME103639_01822	102454
GUT_GENOME103639_01920	102454
GUT_GENOME103639_01967	102454
GUT_GENOME103672_00048	102454
GUT_GENOME103672_01268	102454
GUT_GENOME103672_01496	102454
GUT_GENOME103684_00097	102454
GUT_GENOME103684_00698	102454
GUT_GENOME103684_00893	102454
GUT_GENOME103684_01119	102454
GUT_GENOME103684_01483	102454
GUT_GENOME103684_01486	102454
GUT_GENOME103684_01655	102454
GUT_GENOME103755_00241	102454
GUT_GENOME103755_00373	102454
GUT_GENOME103755_00475	102454
GUT_GENOME103755_00612	102454
GUT_GENOME103755_01035	102454
GUT_GENOME103755_01046	102454
GUT_GENOME103755_01491	102454
GUT_GENOME103755_01941	102454
GUT_GENOME103755_02090	102454
GUT_GENOME104394_01902	102454
GUT_GENOME104451_00745	102454
GUT_GENOME104451_01506	102454
GUT_GENOME105076_00839	102454
GUT_GENOME105076_01973	102454
GUT_GENOME105190_00433	102454
GUT_GENOME105984_00338	102454
GUT_GENOME106175_01104	102454
GUT_GENOME106279_00506	102454
GUT_GENOME106376_00761	102454
GUT_GENOME106786_01750	102454
GUT_GENOME107086_01471	102454
GUT_GENOME107620_02226	102454
GUT_GENOME107754_00080	102454
GUT_GENOME107754_00359	102454
GUT_GENOME107761_00136	102454
GUT_GENOME107761_00139	102454
GUT_GENOME108015_00826	102454
GUT_GENOME108044_00275	102454
GUT_GENOME108044_00292	102454
GUT_GENOME108044_00356	102454
GUT_GENOME108044_00697	102454
GUT_GENOME108044_01045	102454
GUT_GENOME108044_01298	102454
GUT_GENOME108044_01413	102454
GUT_GENOME108044_01440	102454
GUT_GENOME108254_01654	102454
GUT_GENOME108699_00653	102454
GUT_GENOME108699_00991	102454
GUT_GENOME108699_01597	102454
GUT_GENOME108699_01603	102454
GUT_GENOME108978_01112	102454
GUT_GENOME109251_00757	102454
GUT_GENOME109251_01630	102454
GUT_GENOME109289_00790	102454
GUT_GENOME109709_00187	102454
GUT_GENOME109772_01050	102454
GUT_GENOME109772_02002	102454
GUT_GENOME109927_00532	102454
GUT_GENOME110057_01088	102454
GUT_GENOME110109_01175	102454
GUT_GENOME110109_01895	102454
GUT_GENOME110294_00292	102454
GUT_GENOME110294_01785	102454
GUT_GENOME110908_00118	102454
GUT_GENOME111902_02056	102454
GUT_GENOME112400_01537	102454
GUT_GENOME112452_00013	102454
GUT_GENOME112452_01425	102454
GUT_GENOME112452_01923	102454
GUT_GENOME113076_00406	102454
GUT_GENOME114381_00007	102454
GUT_GENOME114381_00621	102454
GUT_GENOME114381_02243	102454
GUT_GENOME115050_01669	102454
GUT_GENOME115050_01921	102454
GUT_GENOME115050_01961	102454
GUT_GENOME115132_01180	102454
GUT_GENOME115881_00358	102454
GUT_GENOME116075_01487	102454
GUT_GENOME116157_00430	102454
GUT_GENOME116157_00435	102454
GUT_GENOME116987_01791	102454
GUT_GENOME117404_01195	102454
GUT_GENOME117518_00102	102454
GUT_GENOME117518_00794	102454
GUT_GENOME117518_01101	102454
GUT_GENOME117631_00109	102454
GUT_GENOME117631_01250	102454
GUT_GENOME117769_02005	102454
GUT_GENOME117837_00148	102454
GUT_GENOME117837_01241	102454
GUT_GENOME118071_00060	102454
GUT_GENOME119082_00436	102454
GUT_GENOME119319_00021	102454
GUT_GENOME119319_00456	102454
GUT_GENOME119319_00476	102454
GUT_GENOME119319_00612	102454
GUT_GENOME119319_01415	102454
GUT_GENOME119542_00111	102454
GUT_GENOME119542_01996	102454
GUT_GENOME120757_00192	102454
GUT_GENOME120757_00214	102454
GUT_GENOME120757_01478	102454
GUT_GENOME120853_00818	102454
GUT_GENOME120853_01223	102454
GUT_GENOME121012_01015	102454
GUT_GENOME123076_00710	102454
GUT_GENOME123108_00749	102454
GUT_GENOME123108_00808	102454
GUT_GENOME123557_01232	102454
GUT_GENOME123706_01038	102454
GUT_GENOME125902_01946	102454
GUT_GENOME126313_00453	102454
GUT_GENOME126313_02138	102454
GUT_GENOME126342_00366	102454
GUT_GENOME126390_00447	102454
GUT_GENOME126390_00908	102454
GUT_GENOME126390_02068	102454
GUT_GENOME126528_00597	102454
GUT_GENOME126528_01375	102454
GUT_GENOME126528_01378	102454
GUT_GENOME126539_01432	102454
GUT_GENOME126654_00048	102454
GUT_GENOME126910_01017	102454
GUT_GENOME127255_01483	102454
GUT_GENOME127514_00484	102454
GUT_GENOME127514_01705	102454
GUT_GENOME128541_00872	102454
GUT_GENOME128755_01463	102454
GUT_GENOME128812_01487	102454
GUT_GENOME128912_00150	102454
GUT_GENOME128912_00602	102454
GUT_GENOME128912_00951	102454
GUT_GENOME129095_00464	102454
GUT_GENOME129095_00972	102454
GUT_GENOME129095_01400	102454
GUT_GENOME129487_02126	102454
GUT_GENOME129532_00960	102454
GUT_GENOME129532_01152	102454
GUT_GENOME129532_01720	102454
GUT_GENOME129786_00986	102454
GUT_GENOME129786_01134	102454
GUT_GENOME129786_01145	102454
GUT_GENOME129865_00328	102454
GUT_GENOME129865_01307	102454
GUT_GENOME129870_00292	102454
GUT_GENOME129870_02013	102454
GUT_GENOME130228_00824	102454
GUT_GENOME130407_01025	102454
GUT_GENOME130487_02152	102454
GUT_GENOME131599_01484	102454
GUT_GENOME131599_02130	102454
GUT_GENOME131659_01562	102454
GUT_GENOME131660_00237	102454
GUT_GENOME131751_00395	102454
GUT_GENOME131780_00104	102454
GUT_GENOME131950_00663	102454
GUT_GENOME132066_00738	102454
GUT_GENOME132066_01183	102454
GUT_GENOME132222_01440	102454
GUT_GENOME132427_00548	102454
GUT_GENOME132427_01418	102454
GUT_GENOME132594_00322	102454
GUT_GENOME132866_01870	102454
GUT_GENOME133102_00814	102454
GUT_GENOME133102_01472	102454
GUT_GENOME133781_00009	102454
GUT_GENOME133781_01773	102454
GUT_GENOME134073_00569	102454
GUT_GENOME134220_01480	102454
GUT_GENOME134718_00841	102454
GUT_GENOME134718_00869	102454
GUT_GENOME135107_00224	102454
GUT_GENOME135107_00597	102454
GUT_GENOME135169_00343	102454
GUT_GENOME135169_01693	102454
GUT_GENOME135525_00537	102454
GUT_GENOME135525_00814	102454
GUT_GENOME135811_02099	102454
GUT_GENOME136213_00571	102454
GUT_GENOME136213_01918	102454
GUT_GENOME136337_00219	102454
GUT_GENOME136337_00837	102454
GUT_GENOME136337_00990	102454
GUT_GENOME136843_01077	102454
GUT_GENOME136843_01430	102454
GUT_GENOME137113_01519	102454
GUT_GENOME137176_01086	102454
GUT_GENOME137295_01513	102454
GUT_GENOME137879_01560	102454
GUT_GENOME137998_00108	102454
GUT_GENOME138014_00630	102454
GUT_GENOME138014_01583	102454
GUT_GENOME138140_00137	102454
GUT_GENOME138140_00621	102454
GUT_GENOME138140_00632	102454
GUT_GENOME138140_01479	102454
GUT_GENOME138401_00366	102454
GUT_GENOME138401_00894	102454
GUT_GENOME138401_01295	102454
GUT_GENOME138502_00827	102454
GUT_GENOME138502_00896	102454
GUT_GENOME138502_02119	102454
GUT_GENOME138502_02238	102454
GUT_GENOME138929_01310	102454
GUT_GENOME138929_01382	102454
GUT_GENOME138994_00691	102454
GUT_GENOME139017_01079	102454
GUT_GENOME139125_00342	102454
GUT_GENOME139125_00555	102454
GUT_GENOME139309_01566	102454
GUT_GENOME139390_01259	102454
GUT_GENOME143194_01483	102454
GUT_GENOME149028_00140	102454
GUT_GENOME149412_00375	102454
GUT_GENOME149964_00620	102454
GUT_GENOME149964_00924	102454
GUT_GENOME149964_02169	102454
GUT_GENOME150002_00485	102454
GUT_GENOME150002_00577	102454
GUT_GENOME150002_00616	102454
GUT_GENOME150002_01616	102454
GUT_GENOME150367_00906	102454
GUT_GENOME150367_02255	102454
GUT_GENOME152021_01518	102454
GUT_GENOME152079_01312	102454
GUT_GENOME152140_00782	102454
GUT_GENOME152438_00999	102454
GUT_GENOME153210_00105	102454
GUT_GENOME153210_01174	102454
GUT_GENOME153210_01534	102454
GUT_GENOME154936_00062	102454
GUT_GENOME156060_00848	102454
GUT_GENOME157027_01983	102454
GUT_GENOME157506_01410	102454
GUT_GENOME158162_02280	102454
GUT_GENOME158897_01689	102454
GUT_GENOME159057_00751	102454
GUT_GENOME159057_01956	102454
GUT_GENOME159467_00462	102454
GUT_GENOME160192_01956	102454
GUT_GENOME160253_02022	102454
GUT_GENOME160400_00878	102454
GUT_GENOME160693_00108	102454
GUT_GENOME160748_01129	102454
GUT_GENOME160748_01966	102454
GUT_GENOME160892_02124	102454
GUT_GENOME161087_00064	102454
GUT_GENOME161163_00727	102454
GUT_GENOME161276_01745	102454
GUT_GENOME161440_01904	102454
GUT_GENOME161857_01964	102454
GUT_GENOME162203_00053	102454
GUT_GENOME162207_00339	102454
GUT_GENOME162221_00363	102454
GUT_GENOME162221_00709	102454
GUT_GENOME162990_00401	102454
GUT_GENOME163845_01359	102454
GUT_GENOME164084_00907	102454
GUT_GENOME168655_02277	102454
GUT_GENOME168719_01750	102454
GUT_GENOME169017_02186	102454
GUT_GENOME169103_00574	102454
GUT_GENOME169252_00923	102454
GUT_GENOME169996_00172	102454
GUT_GENOME169996_00287	102454
GUT_GENOME169996_00465	102454
GUT_GENOME169996_01085	102454
GUT_GENOME170169_00779	102454
GUT_GENOME170169_01519	102454
GUT_GENOME170323_00842	102454
GUT_GENOME170323_01913	102454
